,longitude,latitude,time,predicted_precip
0,-74.47500610351562,6.174999237060547,2023-09-30,125.10003
0,-74.47500610351562,6.174999237060547,2023-10-31,266.19287
0,-74.47500610351562,6.174999237060547,2023-11-30,209.18343
0,-74.47500610351562,6.174999237060547,2023-12-31,250.13676
0,-74.42500305175781,5.774997711181641,2023-09-30,104.216034
0,-74.42500305175781,5.774997711181641,2023-10-31,199.39192
0,-74.42500305175781,5.774997711181641,2023-11-30,182.86726
0,-74.42500305175781,5.774997711181641,2023-12-31,180.63712
0,-74.42500305175781,5.824996948242188,2023-09-30,79.54852
0,-74.42500305175781,5.824996948242188,2023-10-31,203.40988
0,-74.42500305175781,5.824996948242188,2023-11-30,195.87006
0,-74.42500305175781,5.824996948242188,2023-12-31,187.2616
0,-74.42500305175781,5.875,2023-09-30,96.13106
0,-74.42500305175781,5.875,2023-10-31,217.47464
0,-74.42500305175781,5.875,2023-11-30,168.09406
0,-74.42500305175781,5.875,2023-12-31,218.80156
0,-74.42500305175781,5.924999237060547,2023-09-30,85.65635
0,-74.42500305175781,5.924999237060547,2023-10-31,219.34387
0,-74.42500305175781,5.924999237060547,2023-11-30,203.32751
0,-74.42500305175781,5.924999237060547,2023-12-31,220.18056
0,-74.42500305175781,5.974998474121094,2023-09-30,93.32122
0,-74.42500305175781,5.974998474121094,2023-10-31,204.49617
0,-74.42500305175781,5.974998474121094,2023-11-30,189.07834
0,-74.42500305175781,5.974998474121094,2023-12-31,226.44109
0,-74.42500305175781,6.024997711181641,2023-09-30,109.54363
0,-74.42500305175781,6.024997711181641,2023-10-31,208.80086
0,-74.42500305175781,6.024997711181641,2023-11-30,150.66177
0,-74.42500305175781,6.024997711181641,2023-12-31,211.63412
0,-74.42500305175781,6.074996948242188,2023-09-30,103.67623
0,-74.42500305175781,6.074996948242188,2023-10-31,244.04187
0,-74.42500305175781,6.074996948242188,2023-11-30,167.67633
0,-74.42500305175781,6.074996948242188,2023-12-31,217.77902
0,-74.37500762939453,5.824996948242188,2023-09-30,84.33587
0,-74.37500762939453,5.824996948242188,2023-10-31,202.6043
0,-74.37500762939453,5.824996948242188,2023-11-30,198.88731
0,-74.37500762939453,5.824996948242188,2023-12-31,178.12831
0,-74.37500762939453,5.875,2023-09-30,82.336006
0,-74.37500762939453,5.875,2023-10-31,196.59421
0,-74.37500762939453,5.875,2023-11-30,176.27066
0,-74.37500762939453,5.875,2023-12-31,201.99272
0,-74.37500762939453,5.924999237060547,2023-09-30,91.134895
0,-74.37500762939453,5.924999237060547,2023-10-31,223.03157
0,-74.37500762939453,5.924999237060547,2023-11-30,194.81757
0,-74.37500762939453,5.924999237060547,2023-12-31,208.03384
0,-74.37500762939453,5.974998474121094,2023-09-30,87.336235
0,-74.37500762939453,5.974998474121094,2023-10-31,220.91774
0,-74.37500762939453,5.974998474121094,2023-11-30,188.2129
0,-74.37500762939453,5.974998474121094,2023-12-31,210.01231
0,-74.37500762939453,6.024997711181641,2023-09-30,104.227325
0,-74.37500762939453,6.024997711181641,2023-10-31,200.3139
0,-74.37500762939453,6.024997711181641,2023-11-30,149.93985
0,-74.37500762939453,6.024997711181641,2023-12-31,178.42955
0,-74.32500457763672,5.824996948242188,2023-09-30,82.718575
0,-74.32500457763672,5.824996948242188,2023-10-31,192.61652
0,-74.32500457763672,5.824996948242188,2023-11-30,181.57092
0,-74.32500457763672,5.824996948242188,2023-12-31,165.91571
0,-74.32500457763672,5.875,2023-09-30,92.14684
0,-74.32500457763672,5.875,2023-10-31,193.50652
0,-74.32500457763672,5.875,2023-11-30,168.91853
0,-74.32500457763672,5.875,2023-12-31,173.50656
0,-74.32500457763672,5.924999237060547,2023-09-30,103.22851
0,-74.32500457763672,5.924999237060547,2023-10-31,217.92813
0,-74.32500457763672,5.924999237060547,2023-11-30,176.7505
0,-74.32500457763672,5.924999237060547,2023-12-31,198.55008
0,-74.32500457763672,5.974998474121094,2023-09-30,83.24753
0,-74.32500457763672,5.974998474121094,2023-10-31,218.22115
0,-74.32500457763672,5.974998474121094,2023-11-30,202.12585
0,-74.32500457763672,5.974998474121094,2023-12-31,186.92249
0,-74.32500457763672,6.024997711181641,2023-09-30,99.27081
0,-74.32500457763672,6.024997711181641,2023-10-31,214.45232
0,-74.32500457763672,6.024997711181641,2023-11-30,170.38268
0,-74.32500457763672,6.024997711181641,2023-12-31,169.13884
0,-74.2750015258789,5.574996948242188,2023-09-30,87.32215
0,-74.2750015258789,5.574996948242188,2023-10-31,187.80545
0,-74.2750015258789,5.574996948242188,2023-11-30,166.56665
0,-74.2750015258789,5.574996948242188,2023-12-31,162.01443
0,-74.2750015258789,5.625,2023-09-30,99.74947
0,-74.2750015258789,5.625,2023-10-31,203.27629
0,-74.2750015258789,5.625,2023-11-30,153.38058
0,-74.2750015258789,5.625,2023-12-31,157.15321
0,-74.2750015258789,5.674999237060547,2023-09-30,84.01583
0,-74.2750015258789,5.674999237060547,2023-10-31,182.57013
0,-74.2750015258789,5.674999237060547,2023-11-30,184.43706
0,-74.2750015258789,5.674999237060547,2023-12-31,145.37737
0,-74.2750015258789,5.724998474121094,2023-09-30,96.192856
0,-74.2750015258789,5.724998474121094,2023-10-31,178.7719
0,-74.2750015258789,5.724998474121094,2023-11-30,215.525
0,-74.2750015258789,5.724998474121094,2023-12-31,159.72685
0,-74.2750015258789,5.774997711181641,2023-09-30,91.782135
0,-74.2750015258789,5.774997711181641,2023-10-31,175.22243
0,-74.2750015258789,5.774997711181641,2023-11-30,173.17003
0,-74.2750015258789,5.774997711181641,2023-12-31,134.92168
0,-74.2750015258789,5.824996948242188,2023-09-30,96.22755
0,-74.2750015258789,5.824996948242188,2023-10-31,193.73766
0,-74.2750015258789,5.824996948242188,2023-11-30,191.20581
0,-74.2750015258789,5.824996948242188,2023-12-31,147.21721
0,-74.2750015258789,5.875,2023-09-30,97.32773
0,-74.2750015258789,5.875,2023-10-31,192.66637
0,-74.2750015258789,5.875,2023-11-30,189.66628
0,-74.2750015258789,5.875,2023-12-31,145.09618
0,-74.2750015258789,5.924999237060547,2023-09-30,97.78317
0,-74.2750015258789,5.924999237060547,2023-10-31,208.59694
0,-74.2750015258789,5.924999237060547,2023-11-30,215.55525
0,-74.2750015258789,5.924999237060547,2023-12-31,192.6569
0,-74.2750015258789,5.974998474121094,2023-09-30,84.981094
0,-74.2750015258789,5.974998474121094,2023-10-31,216.40825
0,-74.2750015258789,5.974998474121094,2023-11-30,196.743
0,-74.2750015258789,5.974998474121094,2023-12-31,179.43616
0,-74.2750015258789,6.024997711181641,2023-09-30,100.18112
0,-74.2750015258789,6.024997711181641,2023-10-31,201.93184
0,-74.2750015258789,6.024997711181641,2023-11-30,175.68062
0,-74.2750015258789,6.024997711181641,2023-12-31,167.9785
0,-74.22500610351562,5.524997711181641,2023-09-30,98.21604
0,-74.22500610351562,5.524997711181641,2023-10-31,184.63835
0,-74.22500610351562,5.524997711181641,2023-11-30,185.26442
0,-74.22500610351562,5.524997711181641,2023-12-31,170.2746
0,-74.22500610351562,5.574996948242188,2023-09-30,76.49288
0,-74.22500610351562,5.574996948242188,2023-10-31,196.77325
0,-74.22500610351562,5.574996948242188,2023-11-30,171.3715
0,-74.22500610351562,5.574996948242188,2023-12-31,160.19781
0,-74.22500610351562,5.625,2023-09-30,95.05223
0,-74.22500610351562,5.625,2023-10-31,181.35286
0,-74.22500610351562,5.625,2023-11-30,176.99811
0,-74.22500610351562,5.625,2023-12-31,163.01012
0,-74.22500610351562,5.674999237060547,2023-09-30,87.34406
0,-74.22500610351562,5.674999237060547,2023-10-31,199.49162
0,-74.22500610351562,5.674999237060547,2023-11-30,188.85123
0,-74.22500610351562,5.674999237060547,2023-12-31,194.3355
0,-74.22500610351562,5.724998474121094,2023-09-30,94.683075
0,-74.22500610351562,5.724998474121094,2023-10-31,218.41417
0,-74.22500610351562,5.724998474121094,2023-11-30,195.33372
0,-74.22500610351562,5.724998474121094,2023-12-31,185.6886
0,-74.22500610351562,5.774997711181641,2023-09-30,107.75316
0,-74.22500610351562,5.774997711181641,2023-10-31,175.60402
0,-74.22500610351562,5.774997711181641,2023-11-30,194.88387
0,-74.22500610351562,5.774997711181641,2023-12-31,178.53723
0,-74.22500610351562,5.824996948242188,2023-09-30,91.87495
0,-74.22500610351562,5.824996948242188,2023-10-31,198.83313
0,-74.22500610351562,5.824996948242188,2023-11-30,204.89252
0,-74.22500610351562,5.824996948242188,2023-12-31,183.95282
0,-74.17500305175781,5.474998474121094,2023-09-30,114.597115
0,-74.17500305175781,5.474998474121094,2023-10-31,107.008
0,-74.17500305175781,5.474998474121094,2023-11-30,135.9404
0,-74.17500305175781,5.474998474121094,2023-12-31,143.11012
0,-74.17500305175781,5.524997711181641,2023-09-30,111.95035
0,-74.17500305175781,5.524997711181641,2023-10-31,156.79813
0,-74.17500305175781,5.524997711181641,2023-11-30,156.62813
0,-74.17500305175781,5.524997711181641,2023-12-31,154.39932
0,-74.17500305175781,5.574996948242188,2023-09-30,63.638763
0,-74.17500305175781,5.574996948242188,2023-10-31,183.40227
0,-74.17500305175781,5.574996948242188,2023-11-30,151.85065
0,-74.17500305175781,5.574996948242188,2023-12-31,155.30486
0,-74.17500305175781,5.625,2023-09-30,88.75085
0,-74.17500305175781,5.625,2023-10-31,174.22687
0,-74.17500305175781,5.625,2023-11-30,162.69188
0,-74.17500305175781,5.625,2023-12-31,160.27945
0,-74.17500305175781,5.674999237060547,2023-09-30,93.1462
0,-74.17500305175781,5.674999237060547,2023-10-31,181.83746
0,-74.17500305175781,5.674999237060547,2023-11-30,167.47617
0,-74.17500305175781,5.674999237060547,2023-12-31,157.71634
0,-74.17500305175781,5.724998474121094,2023-09-30,103.75896
0,-74.17500305175781,5.724998474121094,2023-10-31,202.67381
0,-74.17500305175781,5.724998474121094,2023-11-30,191.86406
0,-74.17500305175781,5.724998474121094,2023-12-31,171.93254
0,-74.17500305175781,5.774997711181641,2023-09-30,86.410484
0,-74.17500305175781,5.774997711181641,2023-10-31,184.9101
0,-74.17500305175781,5.774997711181641,2023-11-30,163.7578
0,-74.17500305175781,5.774997711181641,2023-12-31,150.15648
0,-74.17500305175781,5.824996948242188,2023-09-30,101.85332
0,-74.17500305175781,5.824996948242188,2023-10-31,181.35713
0,-74.17500305175781,5.824996948242188,2023-11-30,171.47987
0,-74.17500305175781,5.824996948242188,2023-12-31,183.63338
0,-74.17500305175781,5.875,2023-09-30,94.410904
0,-74.17500305175781,5.875,2023-10-31,178.31635
0,-74.17500305175781,5.875,2023-11-30,162.46526
0,-74.17500305175781,5.875,2023-12-31,192.264
0,-74.12500762939453,5.474998474121094,2023-09-30,87.15381
0,-74.12500762939453,5.474998474121094,2023-10-31,110.52801
0,-74.12500762939453,5.474998474121094,2023-11-30,112.06016
0,-74.12500762939453,5.474998474121094,2023-12-31,128.22687
0,-74.12500762939453,5.524997711181641,2023-09-30,91.06547
0,-74.12500762939453,5.524997711181641,2023-10-31,145.91206
0,-74.12500762939453,5.524997711181641,2023-11-30,139.29065
0,-74.12500762939453,5.524997711181641,2023-12-31,144.85362
0,-74.12500762939453,5.574996948242188,2023-09-30,62.121864
0,-74.12500762939453,5.574996948242188,2023-10-31,152.27734
0,-74.12500762939453,5.574996948242188,2023-11-30,146.73041
0,-74.12500762939453,5.574996948242188,2023-12-31,140.76889
0,-74.12500762939453,5.625,2023-09-30,77.28969
0,-74.12500762939453,5.625,2023-10-31,169.13176
0,-74.12500762939453,5.625,2023-11-30,155.48198
0,-74.12500762939453,5.625,2023-12-31,144.7852
0,-74.12500762939453,5.674999237060547,2023-09-30,82.31409
0,-74.12500762939453,5.674999237060547,2023-10-31,179.43875
0,-74.12500762939453,5.674999237060547,2023-11-30,153.76529
0,-74.12500762939453,5.674999237060547,2023-12-31,126.67204
0,-74.12500762939453,5.724998474121094,2023-09-30,91.24803
0,-74.12500762939453,5.724998474121094,2023-10-31,169.04822
0,-74.12500762939453,5.724998474121094,2023-11-30,159.03995
0,-74.12500762939453,5.724998474121094,2023-12-31,132.05824
0,-74.12500762939453,5.774997711181641,2023-09-30,85.93218
0,-74.12500762939453,5.774997711181641,2023-10-31,183.94276
0,-74.12500762939453,5.774997711181641,2023-11-30,161.21918
0,-74.12500762939453,5.774997711181641,2023-12-31,169.87645
0,-74.12500762939453,5.824996948242188,2023-09-30,89.15366
0,-74.12500762939453,5.824996948242188,2023-10-31,170.76965
0,-74.12500762939453,5.824996948242188,2023-11-30,164.9866
0,-74.12500762939453,5.824996948242188,2023-12-31,170.99684
0,-74.12500762939453,5.875,2023-09-30,103.38123
0,-74.12500762939453,5.875,2023-10-31,174.04506
0,-74.12500762939453,5.875,2023-11-30,168.10301
0,-74.12500762939453,5.875,2023-12-31,166.06883
0,-74.07500457763672,5.424999237060547,2023-09-30,65.36107
0,-74.07500457763672,5.424999237060547,2023-10-31,109.041
0,-74.07500457763672,5.424999237060547,2023-11-30,107.98269
0,-74.07500457763672,5.424999237060547,2023-12-31,109.45526
0,-74.07500457763672,5.474998474121094,2023-09-30,53.65943
0,-74.07500457763672,5.474998474121094,2023-10-31,112.52936
0,-74.07500457763672,5.474998474121094,2023-11-30,106.19633
0,-74.07500457763672,5.474998474121094,2023-12-31,108.98013
0,-74.07500457763672,5.524997711181641,2023-09-30,67.36529
0,-74.07500457763672,5.524997711181641,2023-10-31,97.89467
0,-74.07500457763672,5.524997711181641,2023-11-30,129.1732
0,-74.07500457763672,5.524997711181641,2023-12-31,129.86057
0,-74.07500457763672,5.574996948242188,2023-09-30,50.796593
0,-74.07500457763672,5.574996948242188,2023-10-31,118.43564
0,-74.07500457763672,5.574996948242188,2023-11-30,112.823395
0,-74.07500457763672,5.574996948242188,2023-12-31,118.0794
0,-74.07500457763672,5.625,2023-09-30,68.754684
0,-74.07500457763672,5.625,2023-10-31,143.1775
0,-74.07500457763672,5.625,2023-11-30,130.26219
0,-74.07500457763672,5.625,2023-12-31,130.54285
0,-74.07500457763672,5.674999237060547,2023-09-30,63.44437
0,-74.07500457763672,5.674999237060547,2023-10-31,167.95404
0,-74.07500457763672,5.674999237060547,2023-11-30,140.51749
0,-74.07500457763672,5.674999237060547,2023-12-31,112.604904
0,-74.07500457763672,5.724998474121094,2023-09-30,71.77367
0,-74.07500457763672,5.724998474121094,2023-10-31,142.40201
0,-74.07500457763672,5.724998474121094,2023-11-30,166.07251
0,-74.07500457763672,5.724998474121094,2023-12-31,104.03324
0,-74.07500457763672,5.774997711181641,2023-09-30,79.166565
0,-74.07500457763672,5.774997711181641,2023-10-31,159.87611
0,-74.07500457763672,5.774997711181641,2023-11-30,163.40283
0,-74.07500457763672,5.774997711181641,2023-12-31,116.00206
0,-74.0250015258789,5.375,2023-09-30,55.855503
0,-74.0250015258789,5.375,2023-10-31,96.231995
0,-74.0250015258789,5.375,2023-11-30,76.20222
0,-74.0250015258789,5.375,2023-12-31,106.82154
0,-74.0250015258789,5.424999237060547,2023-09-30,59.72272
0,-74.0250015258789,5.424999237060547,2023-10-31,103.77348
0,-74.0250015258789,5.424999237060547,2023-11-30,79.887924
0,-74.0250015258789,5.424999237060547,2023-12-31,101.78588
0,-74.0250015258789,5.474998474121094,2023-09-30,68.02309
0,-74.0250015258789,5.474998474121094,2023-10-31,102.76432
0,-74.0250015258789,5.474998474121094,2023-11-30,75.5881
0,-74.0250015258789,5.474998474121094,2023-12-31,101.713356
0,-74.0250015258789,5.524997711181641,2023-09-30,58.98287
0,-74.0250015258789,5.524997711181641,2023-10-31,98.97824
0,-74.0250015258789,5.524997711181641,2023-11-30,93.18901
0,-74.0250015258789,5.524997711181641,2023-12-31,131.86633
0,-74.0250015258789,5.574996948242188,2023-09-30,76.22192
0,-74.0250015258789,5.574996948242188,2023-10-31,120.142235
0,-74.0250015258789,5.574996948242188,2023-11-30,103.60494
0,-74.0250015258789,5.574996948242188,2023-12-31,126.10006
0,-74.0250015258789,5.625,2023-09-30,72.98783
0,-74.0250015258789,5.625,2023-10-31,111.70131
0,-74.0250015258789,5.625,2023-11-30,112.741196
0,-74.0250015258789,5.625,2023-12-31,131.26067
0,-74.0250015258789,5.674999237060547,2023-09-30,109.78731
0,-74.0250015258789,5.674999237060547,2023-10-31,126.7157
0,-74.0250015258789,5.674999237060547,2023-11-30,136.81007
0,-74.0250015258789,5.674999237060547,2023-12-31,119.85805
0,-74.0250015258789,5.724998474121094,2023-09-30,68.921906
0,-74.0250015258789,5.724998474121094,2023-10-31,152.48427
0,-74.0250015258789,5.724998474121094,2023-11-30,143.54167
0,-74.0250015258789,5.724998474121094,2023-12-31,104.734825
0,-74.0250015258789,5.774997711181641,2023-09-30,75.5378
0,-74.0250015258789,5.774997711181641,2023-10-31,153.14519
0,-74.0250015258789,5.774997711181641,2023-11-30,142.8831
0,-74.0250015258789,5.774997711181641,2023-12-31,129.51659
0,-73.97500610351562,5.424999237060547,2023-09-30,79.63613
0,-73.97500610351562,5.424999237060547,2023-10-31,70.04475
0,-73.97500610351562,5.424999237060547,2023-11-30,54.404583
0,-73.97500610351562,5.424999237060547,2023-12-31,102.524025
0,-73.97500610351562,5.474998474121094,2023-09-30,76.65904
0,-73.97500610351562,5.474998474121094,2023-10-31,78.098274
0,-73.97500610351562,5.474998474121094,2023-11-30,82.72965
0,-73.97500610351562,5.474998474121094,2023-12-31,91.72997
0,-73.97500610351562,5.524997711181641,2023-09-30,90.54287
0,-73.97500610351562,5.524997711181641,2023-10-31,91.698204
0,-73.97500610351562,5.524997711181641,2023-11-30,64.854164
0,-73.97500610351562,5.524997711181641,2023-12-31,116.46535
0,-73.97500610351562,5.574996948242188,2023-09-30,51.362003
0,-73.97500610351562,5.574996948242188,2023-10-31,112.46801
0,-73.97500610351562,5.574996948242188,2023-11-30,93.60199
0,-73.97500610351562,5.574996948242188,2023-12-31,108.38524
0,-73.97500610351562,5.625,2023-09-30,56.774326
0,-73.97500610351562,5.625,2023-10-31,112.48771
0,-73.97500610351562,5.625,2023-11-30,108.584526
0,-73.97500610351562,5.625,2023-12-31,120.85503
0,-73.97500610351562,5.674999237060547,2023-09-30,70.83948
0,-73.97500610351562,5.674999237060547,2023-10-31,123.46857
0,-73.97500610351562,5.674999237060547,2023-11-30,115.22121
0,-73.97500610351562,5.674999237060547,2023-12-31,131.79033
0,-73.97500610351562,5.724998474121094,2023-09-30,75.52347
0,-73.97500610351562,5.724998474121094,2023-10-31,129.68219
0,-73.97500610351562,5.724998474121094,2023-11-30,122.56704
0,-73.97500610351562,5.724998474121094,2023-12-31,125.61337
0,-73.92500305175781,5.474998474121094,2023-09-30,58.347458
0,-73.92500305175781,5.474998474121094,2023-10-31,79.75117
0,-73.92500305175781,5.474998474121094,2023-11-30,92.38885
0,-73.92500305175781,5.474998474121094,2023-12-31,89.44559
0,-73.92500305175781,5.524997711181641,2023-09-30,60.606594
0,-73.92500305175781,5.524997711181641,2023-10-31,95.59295
0,-73.92500305175781,5.524997711181641,2023-11-30,90.3094
0,-73.92500305175781,5.524997711181641,2023-12-31,100.53308
0,-73.92500305175781,5.574996948242188,2023-09-30,68.62389
0,-73.92500305175781,5.574996948242188,2023-10-31,111.1209
0,-73.92500305175781,5.574996948242188,2023-11-30,93.64391
0,-73.92500305175781,5.574996948242188,2023-12-31,102.47888
0,-73.92500305175781,5.625,2023-09-30,76.97405
0,-73.92500305175781,5.625,2023-10-31,110.58077
0,-73.92500305175781,5.625,2023-11-30,92.85815
0,-73.92500305175781,5.625,2023-12-31,109.590576
0,-73.92500305175781,5.674999237060547,2023-09-30,73.76058
0,-73.92500305175781,5.674999237060547,2023-10-31,120.5102
0,-73.92500305175781,5.674999237060547,2023-11-30,100.27337
0,-73.92500305175781,5.674999237060547,2023-12-31,111.815346
0,-73.92500305175781,5.724998474121094,2023-09-30,58.841652
0,-73.92500305175781,5.724998474121094,2023-10-31,116.02908
0,-73.92500305175781,5.724998474121094,2023-11-30,125.37035
0,-73.92500305175781,5.724998474121094,2023-12-31,102.85635
0,-73.87500762939453,5.574996948242188,2023-09-30,55.290356
0,-73.87500762939453,5.574996948242188,2023-10-31,79.24365
0,-73.87500762939453,5.574996948242188,2023-11-30,73.6397
0,-73.87500762939453,5.574996948242188,2023-12-31,81.758575
0,-73.87500762939453,5.625,2023-09-30,63.559456
0,-73.87500762939453,5.625,2023-10-31,97.00922
0,-73.87500762939453,5.625,2023-11-30,95.61701
0,-73.87500762939453,5.625,2023-12-31,73.97603
0,-73.87500762939453,5.674999237060547,2023-09-30,70.53762
0,-73.87500762939453,5.674999237060547,2023-10-31,101.92748
0,-73.87500762939453,5.674999237060547,2023-11-30,104.34344
0,-73.87500762939453,5.674999237060547,2023-12-31,103.05898
0,-73.87500762939453,5.724998474121094,2023-09-30,66.363144
0,-73.87500762939453,5.724998474121094,2023-10-31,114.39948
0,-73.87500762939453,5.724998474121094,2023-11-30,103.04058
0,-73.87500762939453,5.724998474121094,2023-12-31,115.11056
0,-73.82500457763672,5.574996948242188,2023-09-30,39.709938
0,-73.82500457763672,5.574996948242188,2023-10-31,68.55836
0,-73.82500457763672,5.574996948242188,2023-11-30,60.140503
0,-73.82500457763672,5.574996948242188,2023-12-31,63.005108
0,-73.82500457763672,5.625,2023-09-30,39.249626
0,-73.82500457763672,5.625,2023-10-31,74.78578
0,-73.82500457763672,5.625,2023-11-30,78.77337
0,-73.82500457763672,5.625,2023-12-31,65.49308
0,-73.82500457763672,5.674999237060547,2023-09-30,56.304295
0,-73.82500457763672,5.674999237060547,2023-10-31,102.98193
0,-73.82500457763672,5.674999237060547,2023-11-30,112.00542
