,longitude,latitude,time,predicted_precip
0,-74.57500457763672,5.774997711181641,2023-11-30,181.22014
0,-74.57500457763672,5.774997711181641,2023-12-31,188.36655
0,-74.57500457763672,5.774997711181641,2024-01-31,365.40128
0,-74.57500457763672,5.774997711181641,2024-02-29,313.21487
0,-74.57500457763672,5.774997711181641,2024-03-31,295.08832
0,-74.57500457763672,5.774997711181641,2024-04-30,148.6033
0,-74.57500457763672,5.774997711181641,2024-05-31,170.58206
0,-74.57500457763672,5.774997711181641,2024-06-30,113.203766
0,-74.57500457763672,5.774997711181641,2024-07-31,373.00635
0,-74.57500457763672,5.774997711181641,2024-08-31,560.7175
0,-74.57500457763672,5.824996948242188,2023-09-30,81.77466
0,-74.57500457763672,5.824996948242188,2023-10-31,232.83023
0,-74.57500457763672,5.824996948242188,2023-11-30,176.69826
0,-74.57500457763672,5.824996948242188,2023-12-31,212.24995
0,-74.57500457763672,5.824996948242188,2024-01-31,368.4623
0,-74.57500457763672,5.824996948242188,2024-02-29,342.251
0,-74.57500457763672,5.824996948242188,2024-03-31,298.9918
0,-74.57500457763672,5.824996948242188,2024-04-30,134.08055
0,-74.57500457763672,5.824996948242188,2024-05-31,170.70395
0,-74.57500457763672,5.824996948242188,2024-06-30,98.46407
0,-74.57500457763672,5.824996948242188,2024-07-31,423.79462
0,-74.57500457763672,5.824996948242188,2024-08-31,593.32935
0,-74.57500457763672,5.875,2023-09-30,94.31168
0,-74.57500457763672,5.875,2023-10-31,255.78775
0,-74.57500457763672,5.875,2023-11-30,196.1664
0,-74.57500457763672,5.875,2023-12-31,217.47939
0,-74.57500457763672,5.875,2024-01-31,373.48386
0,-74.57500457763672,5.875,2024-02-29,342.95816
0,-74.57500457763672,5.875,2024-03-31,293.62372
0,-74.57500457763672,5.875,2024-04-30,131.0464
0,-74.57500457763672,5.875,2024-05-31,166.82265
0,-74.57500457763672,5.875,2024-06-30,117.09484
0,-74.57500457763672,5.875,2024-07-31,413.4595
0,-74.57500457763672,5.875,2024-08-31,518.52954
0,-74.57500457763672,5.924999237060547,2023-09-30,95.009964
0,-74.57500457763672,5.924999237060547,2023-10-31,237.62802
0,-74.57500457763672,5.924999237060547,2023-11-30,236.7993
0,-74.57500457763672,5.924999237060547,2023-12-31,245.62209
0,-74.57500457763672,5.924999237060547,2024-01-31,388.26022
0,-74.57500457763672,5.924999237060547,2024-02-29,351.842
0,-74.57500457763672,5.924999237060547,2024-03-31,302.2046
0,-74.57500457763672,5.924999237060547,2024-04-30,153.33803
0,-74.57500457763672,5.924999237060547,2024-05-31,176.92761
0,-74.57500457763672,5.924999237060547,2024-06-30,116.51859
0,-74.57500457763672,5.924999237060547,2024-07-31,387.61868
0,-74.57500457763672,5.924999237060547,2024-08-31,538.8681
0,-74.57500457763672,5.974998474121094,2023-09-30,98.72169
0,-74.57500457763672,5.974998474121094,2023-10-31,239.35077
0,-74.57500457763672,5.974998474121094,2023-11-30,239.9892
0,-74.57500457763672,5.974998474121094,2023-12-31,191.75229
0,-74.57500457763672,5.974998474121094,2024-01-31,403.5756
0,-74.57500457763672,5.974998474121094,2024-02-29,349.80887
0,-74.57500457763672,5.974998474121094,2024-03-31,313.36493
0,-74.57500457763672,5.974998474121094,2024-04-30,152.18921
0,-74.57500457763672,5.974998474121094,2024-05-31,170.49405
0,-74.57500457763672,5.974998474121094,2024-06-30,110.35651
0,-74.57500457763672,5.974998474121094,2024-07-31,431.87003
0,-74.57500457763672,5.974998474121094,2024-08-31,496.38376
0,-74.57500457763672,6.125,2023-09-30,102.87384
0,-74.57500457763672,6.125,2023-10-31,284.48837
0,-74.57500457763672,6.125,2023-11-30,235.61147
0,-74.57500457763672,6.125,2023-12-31,200.2045
0,-74.57500457763672,6.125,2024-01-31,356.5506
0,-74.57500457763672,6.125,2024-02-29,302.15305
0,-74.57500457763672,6.125,2024-03-31,303.41666
0,-74.57500457763672,6.125,2024-04-30,125.65718
0,-74.57500457763672,6.125,2024-05-31,167.79143
0,-74.57500457763672,6.125,2024-06-30,119.679245
0,-74.57500457763672,6.125,2024-07-31,412.15457
0,-74.57500457763672,6.125,2024-08-31,482.31143
0,-74.57500457763672,6.174999237060547,2023-09-30,88.37042
0,-74.57500457763672,6.174999237060547,2023-10-31,295.73248
0,-74.57500457763672,6.174999237060547,2023-11-30,240.93498
0,-74.57500457763672,6.174999237060547,2023-12-31,213.89189
0,-74.57500457763672,6.174999237060547,2024-01-31,348.31436
0,-74.57500457763672,6.174999237060547,2024-02-29,288.66168
0,-74.57500457763672,6.174999237060547,2024-03-31,317.49292
0,-74.57500457763672,6.174999237060547,2024-04-30,125.86192
0,-74.57500457763672,6.174999237060547,2024-05-31,163.71843
0,-74.57500457763672,6.174999237060547,2024-06-30,130.52975
0,-74.57500457763672,6.174999237060547,2024-07-31,409.08035
0,-74.57500457763672,6.174999237060547,2024-08-31,459.0902
0,-74.5250015258789,5.824996948242188,2023-09-30,87.22125
0,-74.5250015258789,5.824996948242188,2023-10-31,227.23819
0,-74.5250015258789,5.824996948242188,2023-11-30,188.57681
0,-74.5250015258789,5.824996948242188,2023-12-31,217.95273
0,-74.5250015258789,5.824996948242188,2024-01-31,331.36887
0,-74.5250015258789,5.824996948242188,2024-02-29,322.45813
0,-74.5250015258789,5.824996948242188,2024-03-31,273.75354
0,-74.5250015258789,5.824996948242188,2024-04-30,138.88766
0,-74.5250015258789,5.824996948242188,2024-05-31,160.23474
0,-74.5250015258789,5.824996948242188,2024-06-30,109.21735
0,-74.5250015258789,5.824996948242188,2024-07-31,418.18625
0,-74.5250015258789,5.824996948242188,2024-08-31,545.0296
0,-74.5250015258789,5.875,2023-09-30,74.40003
0,-74.5250015258789,5.875,2023-10-31,224.92612
0,-74.5250015258789,5.875,2023-11-30,197.7218
0,-74.5250015258789,5.875,2023-12-31,217.86845
0,-74.5250015258789,5.875,2024-01-31,359.81503
0,-74.5250015258789,5.875,2024-02-29,335.75467
0,-74.5250015258789,5.875,2024-03-31,261.1945
0,-74.5250015258789,5.875,2024-04-30,131.34392
0,-74.5250015258789,5.875,2024-05-31,151.09769
0,-74.5250015258789,5.875,2024-06-30,106.03899
0,-74.5250015258789,5.875,2024-07-31,406.7355
0,-74.5250015258789,5.875,2024-08-31,556.5201
0,-74.5250015258789,5.924999237060547,2023-09-30,80.010574
0,-74.5250015258789,5.924999237060547,2023-10-31,244.0277
0,-74.5250015258789,5.924999237060547,2023-11-30,225.22588
0,-74.5250015258789,5.924999237060547,2023-12-31,201.62453
0,-74.5250015258789,5.924999237060547,2024-01-31,379.69162
0,-74.5250015258789,5.924999237060547,2024-02-29,342.73715
0,-74.5250015258789,5.924999237060547,2024-03-31,277.24274
0,-74.5250015258789,5.924999237060547,2024-04-30,141.28334
0,-74.5250015258789,5.924999237060547,2024-05-31,161.07768
0,-74.5250015258789,5.924999237060547,2024-06-30,83.589935
0,-74.5250015258789,5.924999237060547,2024-07-31,412.58984
0,-74.5250015258789,5.924999237060547,2024-08-31,541.7044
0,-74.5250015258789,5.974998474121094,2023-09-30,108.91608
0,-74.5250015258789,5.974998474121094,2023-10-31,234.51926
0,-74.5250015258789,5.974998474121094,2023-11-30,232.00935
0,-74.5250015258789,5.974998474121094,2023-12-31,207.2434
0,-74.5250015258789,5.974998474121094,2024-01-31,388.46378
0,-74.5250015258789,5.974998474121094,2024-02-29,353.24088
0,-74.5250015258789,5.974998474121094,2024-03-31,294.91702
0,-74.5250015258789,5.974998474121094,2024-04-30,149.04735
0,-74.5250015258789,5.974998474121094,2024-05-31,155.51932
0,-74.5250015258789,5.974998474121094,2024-06-30,74.606346
0,-74.5250015258789,5.974998474121094,2024-07-31,412.57162
0,-74.5250015258789,5.974998474121094,2024-08-31,496.26932
0,-74.5250015258789,6.024997711181641,2023-09-30,88.58372
0,-74.5250015258789,6.024997711181641,2023-10-31,238.63777
0,-74.5250015258789,6.024997711181641,2023-11-30,212.12558
0,-74.5250015258789,6.024997711181641,2023-12-31,193.9202
0,-74.5250015258789,6.024997711181641,2024-01-31,331.17444
0,-74.5250015258789,6.024997711181641,2024-02-29,328.0649
0,-74.5250015258789,6.024997711181641,2024-03-31,259.1762
0,-74.5250015258789,6.024997711181641,2024-04-30,138.52888
0,-74.5250015258789,6.024997711181641,2024-05-31,142.98804
0,-74.5250015258789,6.024997711181641,2024-06-30,91.863
0,-74.5250015258789,6.024997711181641,2024-07-31,396.7968
0,-74.5250015258789,6.024997711181641,2024-08-31,488.67273
0,-74.5250015258789,6.074996948242188,2023-09-30,99.5392
0,-74.5250015258789,6.074996948242188,2023-10-31,245.65231
0,-74.5250015258789,6.074996948242188,2023-11-30,208.68372
0,-74.5250015258789,6.074996948242188,2023-12-31,217.18385
0,-74.5250015258789,6.074996948242188,2024-01-31,329.49594
0,-74.5250015258789,6.074996948242188,2024-02-29,334.16174
0,-74.5250015258789,6.074996948242188,2024-03-31,276.18185
0,-74.5250015258789,6.074996948242188,2024-04-30,127.42612
0,-74.5250015258789,6.074996948242188,2024-05-31,137.72148
0,-74.5250015258789,6.074996948242188,2024-06-30,95.93562
0,-74.5250015258789,6.074996948242188,2024-07-31,399.12894
0,-74.5250015258789,6.074996948242188,2024-08-31,476.1339
0,-74.5250015258789,6.125,2023-09-30,107.220116
0,-74.5250015258789,6.125,2023-10-31,268.94556
0,-74.5250015258789,6.125,2023-11-30,193.87234
0,-74.5250015258789,6.125,2023-12-31,227.58298
0,-74.5250015258789,6.125,2024-01-31,367.46362
0,-74.5250015258789,6.125,2024-02-29,314.2745
0,-74.5250015258789,6.125,2024-03-31,276.208
0,-74.5250015258789,6.125,2024-04-30,109.78189
0,-74.5250015258789,6.125,2024-05-31,131.49387
0,-74.5250015258789,6.125,2024-06-30,101.051056
0,-74.5250015258789,6.125,2024-07-31,401.43942
0,-74.5250015258789,6.125,2024-08-31,489.4461
0,-74.5250015258789,6.174999237060547,2023-09-30,106.769775
0,-74.5250015258789,6.174999237060547,2023-10-31,271.0462
0,-74.5250015258789,6.174999237060547,2023-11-30,227.29282
0,-74.5250015258789,6.174999237060547,2023-12-31,225.82446
0,-74.5250015258789,6.174999237060547,2024-01-31,355.89212
0,-74.5250015258789,6.174999237060547,2024-02-29,293.04837
0,-74.5250015258789,6.174999237060547,2024-03-31,310.16837
0,-74.5250015258789,6.174999237060547,2024-04-30,111.98448
0,-74.5250015258789,6.174999237060547,2024-05-31,135.40433
0,-74.5250015258789,6.174999237060547,2024-06-30,86.85685
0,-74.5250015258789,6.174999237060547,2024-07-31,409.82465
0,-74.5250015258789,6.174999237060547,2024-08-31,454.4624
0,-74.5250015258789,6.224998474121094,2023-09-30,89.33558
0,-74.5250015258789,6.224998474121094,2023-10-31,288.1787
0,-74.5250015258789,6.224998474121094,2023-11-30,262.4507
0,-74.5250015258789,6.224998474121094,2023-12-31,233.09335
0,-74.5250015258789,6.224998474121094,2024-01-31,359.6945
0,-74.5250015258789,6.224998474121094,2024-02-29,287.22415
0,-74.5250015258789,6.224998474121094,2024-03-31,307.4379
0,-74.5250015258789,6.224998474121094,2024-04-30,128.81969
0,-74.5250015258789,6.224998474121094,2024-05-31,148.0185
0,-74.5250015258789,6.224998474121094,2024-06-30,109.264565
0,-74.5250015258789,6.224998474121094,2024-07-31,406.0338
0,-74.5250015258789,6.224998474121094,2024-08-31,472.0612
0,-74.47500610351562,5.824996948242188,2023-09-30,97.99286
0,-74.47500610351562,5.824996948242188,2023-10-31,197.61504
0,-74.47500610351562,5.824996948242188,2023-11-30,183.28278
0,-74.47500610351562,5.824996948242188,2023-12-31,224.2258
0,-74.47500610351562,5.824996948242188,2024-01-31,338.85544
0,-74.47500610351562,5.824996948242188,2024-02-29,356.2572
0,-74.47500610351562,5.824996948242188,2024-03-31,243.6654
0,-74.47500610351562,5.824996948242188,2024-04-30,140.19334
0,-74.47500610351562,5.824996948242188,2024-05-31,123.70032
0,-74.47500610351562,5.824996948242188,2024-06-30,95.73667
0,-74.47500610351562,5.824996948242188,2024-07-31,445.81522
0,-74.47500610351562,5.824996948242188,2024-08-31,573.1692
0,-74.47500610351562,5.875,2023-09-30,83.821526
0,-74.47500610351562,5.875,2023-10-31,205.35046
0,-74.47500610351562,5.875,2023-11-30,196.63852
0,-74.47500610351562,5.875,2023-12-31,246.73251
0,-74.47500610351562,5.875,2024-01-31,360.4054
0,-74.47500610351562,5.875,2024-02-29,331.50998
0,-74.47500610351562,5.875,2024-03-31,246.6913
0,-74.47500610351562,5.875,2024-04-30,136.28036
0,-74.47500610351562,5.875,2024-05-31,121.93518
0,-74.47500610351562,5.875,2024-06-30,80.675026
0,-74.47500610351562,5.875,2024-07-31,443.748
0,-74.47500610351562,5.875,2024-08-31,593.571
0,-74.47500610351562,5.924999237060547,2023-09-30,86.36772
0,-74.47500610351562,5.924999237060547,2023-10-31,224.32582
0,-74.47500610351562,5.924999237060547,2023-11-30,204.69867
0,-74.47500610351562,5.924999237060547,2023-12-31,224.01782
0,-74.47500610351562,5.924999237060547,2024-01-31,365.3582
0,-74.47500610351562,5.924999237060547,2024-02-29,326.37213
0,-74.47500610351562,5.924999237060547,2024-03-31,273.33582
0,-74.47500610351562,5.924999237060547,2024-04-30,126.58305
0,-74.47500610351562,5.924999237060547,2024-05-31,119.00223
0,-74.47500610351562,5.924999237060547,2024-06-30,81.06029
0,-74.47500610351562,5.924999237060547,2024-07-31,432.88895
0,-74.47500610351562,5.924999237060547,2024-08-31,560.1344
0,-74.47500610351562,5.974998474121094,2023-09-30,90.955444
0,-74.47500610351562,5.974998474121094,2023-10-31,209.1005
0,-74.47500610351562,5.974998474121094,2023-11-30,216.09764
0,-74.47500610351562,5.974998474121094,2023-12-31,227.39275
0,-74.47500610351562,5.974998474121094,2024-01-31,383.324
0,-74.47500610351562,5.974998474121094,2024-02-29,328.6159
0,-74.47500610351562,5.974998474121094,2024-03-31,285.45792
0,-74.47500610351562,5.974998474121094,2024-04-30,134.55238
0,-74.47500610351562,5.974998474121094,2024-05-31,124.6467
0,-74.47500610351562,5.974998474121094,2024-06-30,104.67957
0,-74.47500610351562,5.974998474121094,2024-07-31,432.17648
0,-74.47500610351562,5.974998474121094,2024-08-31,560.649
0,-74.47500610351562,6.024997711181641,2023-09-30,115.601776
0,-74.47500610351562,6.024997711181641,2023-10-31,234.18686
0,-74.47500610351562,6.024997711181641,2023-11-30,169.08327
0,-74.47500610351562,6.024997711181641,2023-12-31,225.13959
0,-74.47500610351562,6.024997711181641,2024-01-31,310.77264
0,-74.47500610351562,6.024997711181641,2024-02-29,347.4848
0,-74.47500610351562,6.024997711181641,2024-03-31,259.4579
0,-74.47500610351562,6.024997711181641,2024-04-30,130.66927
0,-74.47500610351562,6.024997711181641,2024-05-31,123.37167
0,-74.47500610351562,6.024997711181641,2024-06-30,114.6783
0,-74.47500610351562,6.024997711181641,2024-07-31,418.71518
0,-74.47500610351562,6.024997711181641,2024-08-31,530.15424
0,-74.47500610351562,6.074996948242188,2023-09-30,99.90014
0,-74.47500610351562,6.074996948242188,2023-10-31,257.87552
0,-74.47500610351562,6.074996948242188,2023-11-30,191.76025
0,-74.47500610351562,6.074996948242188,2023-12-31,223.70139
0,-74.47500610351562,6.074996948242188,2024-01-31,363.4732
0,-74.47500610351562,6.074996948242188,2024-02-29,285.27664
0,-74.47500610351562,6.074996948242188,2024-03-31,285.7569
0,-74.47500610351562,6.074996948242188,2024-04-30,115.62883
0,-74.47500610351562,6.074996948242188,2024-05-31,127.2785
0,-74.47500610351562,6.074996948242188,2024-06-30,92.67373
0,-74.47500610351562,6.074996948242188,2024-07-31,394.8836
0,-74.47500610351562,6.074996948242188,2024-08-31,494.72076
0,-74.47500610351562,6.125,2023-09-30,121.38051
0,-74.47500610351562,6.125,2023-10-31,232.0842
0,-74.47500610351562,6.125,2023-11-30,226.01085
0,-74.47500610351562,6.125,2023-12-31,239.92932
0,-74.47500610351562,6.125,2024-01-31,364.54187
0,-74.47500610351562,6.125,2024-02-29,317.466
0,-74.47500610351562,6.125,2024-03-31,291.88812
0,-74.47500610351562,6.125,2024-04-30,122.83851
0,-74.47500610351562,6.125,2024-05-31,129.04584
0,-74.47500610351562,6.125,2024-06-30,95.32478
0,-74.47500610351562,6.125,2024-07-31,375.88925
0,-74.47500610351562,6.125,2024-08-31,465.64725
0,-74.47500610351562,6.174999237060547,2023-09-30,125.10004
0,-74.47500610351562,6.174999237060547,2023-10-31,266.193
0,-74.47500610351562,6.174999237060547,2023-11-30,209.18326
0,-74.47500610351562,6.174999237060547,2023-12-31,250.13686
0,-74.47500610351562,6.174999237060547,2024-01-31,357.259
0,-74.47500610351562,6.174999237060547,2024-02-29,280.1635
0,-74.47500610351562,6.174999237060547,2024-03-31,299.43958
0,-74.47500610351562,6.174999237060547,2024-04-30,139.55167
0,-74.47500610351562,6.174999237060547,2024-05-31,139.29585
0,-74.47500610351562,6.174999237060547,2024-06-30,61.559837
0,-74.47500610351562,6.174999237060547,2024-07-31,398.13397
0,-74.47500610351562,6.174999237060547,2024-08-31,444.43466
0,-74.42500305175781,5.774997711181641,2023-09-30,104.216034
0,-74.42500305175781,5.774997711181641,2023-10-31,199.39174
0,-74.42500305175781,5.774997711181641,2023-11-30,182.8673
0,-74.42500305175781,5.774997711181641,2023-12-31,180.63728
0,-74.42500305175781,5.774997711181641,2024-01-31,322.9889
0,-74.42500305175781,5.774997711181641,2024-02-29,329.91034
0,-74.42500305175781,5.774997711181641,2024-03-31,229.62909
0,-74.42500305175781,5.774997711181641,2024-04-30,144.54712
0,-74.42500305175781,5.774997711181641,2024-05-31,123.67019
0,-74.42500305175781,5.774997711181641,2024-06-30,100.124084
0,-74.42500305175781,5.774997711181641,2024-07-31,414.1509
0,-74.42500305175781,5.774997711181641,2024-08-31,553.36237
0,-74.42500305175781,5.824996948242188,2023-09-30,79.54851
0,-74.42500305175781,5.824996948242188,2023-10-31,203.41
0,-74.42500305175781,5.824996948242188,2023-11-30,195.87004
0,-74.42500305175781,5.824996948242188,2023-12-31,187.26167
0,-74.42500305175781,5.824996948242188,2024-01-31,333.80228
0,-74.42500305175781,5.824996948242188,2024-02-29,352.9689
0,-74.42500305175781,5.824996948242188,2024-03-31,234.889
0,-74.42500305175781,5.824996948242188,2024-04-30,143.83362
0,-74.42500305175781,5.824996948242188,2024-05-31,136.37553
0,-74.42500305175781,5.824996948242188,2024-06-30,92.17346
0,-74.42500305175781,5.824996948242188,2024-07-31,453.77988
0,-74.42500305175781,5.824996948242188,2024-08-31,574.239
0,-74.42500305175781,5.875,2023-09-30,96.13095
0,-74.42500305175781,5.875,2023-10-31,217.47476
0,-74.42500305175781,5.875,2023-11-30,168.09396
0,-74.42500305175781,5.875,2023-12-31,218.80145
0,-74.42500305175781,5.875,2024-01-31,342.12854
0,-74.42500305175781,5.875,2024-02-29,346.38272
0,-74.42500305175781,5.875,2024-03-31,228.01758
0,-74.42500305175781,5.875,2024-04-30,148.49977
0,-74.42500305175781,5.875,2024-05-31,129.62254
0,-74.42500305175781,5.875,2024-06-30,98.89887
0,-74.42500305175781,5.875,2024-07-31,459.4592
0,-74.42500305175781,5.875,2024-08-31,556.19556
0,-74.42500305175781,5.924999237060547,2023-09-30,85.65651
0,-74.42500305175781,5.924999237060547,2023-10-31,219.3439
0,-74.42500305175781,5.924999237060547,2023-11-30,203.32751
0,-74.42500305175781,5.924999237060547,2023-12-31,220.18068
0,-74.42500305175781,5.924999237060547,2024-01-31,349.0615
0,-74.42500305175781,5.924999237060547,2024-02-29,331.56656
0,-74.42500305175781,5.924999237060547,2024-03-31,266.2859
0,-74.42500305175781,5.924999237060547,2024-04-30,131.08286
0,-74.42500305175781,5.924999237060547,2024-05-31,139.75928
0,-74.42500305175781,5.924999237060547,2024-06-30,104.44858
0,-74.42500305175781,5.924999237060547,2024-07-31,446.77896
0,-74.42500305175781,5.924999237060547,2024-08-31,535.11346
0,-74.42500305175781,5.974998474121094,2023-09-30,93.32116
0,-74.42500305175781,5.974998474121094,2023-10-31,204.49594
0,-74.42500305175781,5.974998474121094,2023-11-30,189.07832
0,-74.42500305175781,5.974998474121094,2023-12-31,226.44116
0,-74.42500305175781,5.974998474121094,2024-01-31,356.55597
0,-74.42500305175781,5.974998474121094,2024-02-29,335.8545
0,-74.42500305175781,5.974998474121094,2024-03-31,257.08344
0,-74.42500305175781,5.974998474121094,2024-04-30,127.21556
0,-74.42500305175781,5.974998474121094,2024-05-31,114.99858
0,-74.42500305175781,5.974998474121094,2024-06-30,125.18908
0,-74.42500305175781,5.974998474121094,2024-07-31,449.77042
0,-74.42500305175781,5.974998474121094,2024-08-31,547.68774
0,-74.42500305175781,6.024997711181641,2023-09-30,109.54364
0,-74.42500305175781,6.024997711181641,2023-10-31,208.80089
0,-74.42500305175781,6.024997711181641,2023-11-30,150.6619
0,-74.42500305175781,6.024997711181641,2023-12-31,211.63412
0,-74.42500305175781,6.024997711181641,2024-01-31,299.99316
0,-74.42500305175781,6.024997711181641,2024-02-29,339.31372
0,-74.42500305175781,6.024997711181641,2024-03-31,222.91876
0,-74.42500305175781,6.024997711181641,2024-04-30,138.25496
0,-74.42500305175781,6.024997711181641,2024-05-31,135.49918
0,-74.42500305175781,6.024997711181641,2024-06-30,133.62614
0,-74.42500305175781,6.024997711181641,2024-07-31,417.16495
0,-74.42500305175781,6.024997711181641,2024-08-31,543.32855
0,-74.42500305175781,6.074996948242188,2023-09-30,103.67629
0,-74.42500305175781,6.074996948242188,2023-10-31,244.04205
0,-74.42500305175781,6.074996948242188,2023-11-30,167.67624
0,-74.42500305175781,6.074996948242188,2023-12-31,217.77908
0,-74.42500305175781,6.074996948242188,2024-01-31,359.86594
0,-74.42500305175781,6.074996948242188,2024-02-29,330.96506
0,-74.42500305175781,6.074996948242188,2024-03-31,258.66037
0,-74.42500305175781,6.074996948242188,2024-04-30,123.783226
0,-74.42500305175781,6.074996948242188,2024-05-31,132.41759
0,-74.42500305175781,6.074996948242188,2024-06-30,105.872406
0,-74.42500305175781,6.074996948242188,2024-07-31,398.98584
0,-74.42500305175781,6.074996948242188,2024-08-31,515.7682
0,-74.37500762939453,5.824996948242188,2023-09-30,84.3359
0,-74.37500762939453,5.824996948242188,2023-10-31,202.6043
0,-74.37500762939453,5.824996948242188,2023-11-30,198.88722
0,-74.37500762939453,5.824996948242188,2023-12-31,178.12831
0,-74.37500762939453,5.824996948242188,2024-01-31,322.35416
0,-74.37500762939453,5.824996948242188,2024-02-29,348.47763
0,-74.37500762939453,5.824996948242188,2024-03-31,235.99722
0,-74.37500762939453,5.824996948242188,2024-04-30,145.43188
0,-74.37500762939453,5.824996948242188,2024-05-31,150.18916
0,-74.37500762939453,5.824996948242188,2024-06-30,92.281044
0,-74.37500762939453,5.824996948242188,2024-07-31,467.5726
0,-74.37500762939453,5.824996948242188,2024-08-31,570.38464
0,-74.37500762939453,5.875,2023-09-30,82.33597
0,-74.37500762939453,5.875,2023-10-31,196.5942
0,-74.37500762939453,5.875,2023-11-30,176.27068
0,-74.37500762939453,5.875,2023-12-31,201.99274
0,-74.37500762939453,5.875,2024-01-31,333.59497
0,-74.37500762939453,5.875,2024-02-29,338.57288
0,-74.37500762939453,5.875,2024-03-31,242.92598
0,-74.37500762939453,5.875,2024-04-30,138.73729
0,-74.37500762939453,5.875,2024-05-31,146.95862
0,-74.37500762939453,5.875,2024-06-30,115.680984
0,-74.37500762939453,5.875,2024-07-31,491.0014
0,-74.37500762939453,5.875,2024-08-31,559.35535
0,-74.37500762939453,5.924999237060547,2023-09-30,91.134834
0,-74.37500762939453,5.924999237060547,2023-10-31,223.03157
0,-74.37500762939453,5.924999237060547,2023-11-30,194.81767
0,-74.37500762939453,5.924999237060547,2023-12-31,208.03394
0,-74.37500762939453,5.924999237060547,2024-01-31,344.089
0,-74.37500762939453,5.924999237060547,2024-02-29,342.34708
0,-74.37500762939453,5.924999237060547,2024-03-31,251.03513
0,-74.37500762939453,5.924999237060547,2024-04-30,140.86996
0,-74.37500762939453,5.924999237060547,2024-05-31,145.66876
0,-74.37500762939453,5.924999237060547,2024-06-30,92.15627
0,-74.37500762939453,5.924999237060547,2024-07-31,498.74762
0,-74.37500762939453,5.924999237060547,2024-08-31,588.4226
0,-74.37500762939453,5.974998474121094,2023-09-30,87.33635
0,-74.37500762939453,5.974998474121094,2023-10-31,220.91766
0,-74.37500762939453,5.974998474121094,2023-11-30,188.21297
0,-74.37500762939453,5.974998474121094,2023-12-31,210.01236
0,-74.37500762939453,5.974998474121094,2024-01-31,354.85693
0,-74.37500762939453,5.974998474121094,2024-02-29,335.82465
0,-74.37500762939453,5.974998474121094,2024-03-31,266.35968
0,-74.37500762939453,5.974998474121094,2024-04-30,139.0167
0,-74.37500762939453,5.974998474121094,2024-05-31,126.646454
0,-74.37500762939453,5.974998474121094,2024-06-30,104.73126
0,-74.37500762939453,5.974998474121094,2024-07-31,499.2299
0,-74.37500762939453,5.974998474121094,2024-08-31,585.89636
0,-74.37500762939453,6.024997711181641,2023-09-30,104.22735
0,-74.37500762939453,6.024997711181641,2023-10-31,200.31381
0,-74.37500762939453,6.024997711181641,2023-11-30,149.93987
0,-74.37500762939453,6.024997711181641,2023-12-31,178.42944
0,-74.37500762939453,6.024997711181641,2024-01-31,311.00092
0,-74.37500762939453,6.024997711181641,2024-02-29,321.32547
0,-74.37500762939453,6.024997711181641,2024-03-31,266.67227
0,-74.37500762939453,6.024997711181641,2024-04-30,125.83078
